Z,A,E0,ThetaDeg,nu,cross,error
6,12,1,117.667,0.875,112.164,12.0252
6,12,1,117.667,0.885,94.1143,11.0152
6,12,1,117.667,0.895,110.874,11.9559
6,12,1,117.667,0.905,135.37,13.2107
6,12,1,117.667,0.915,158.576,14.2983
6,12,1,117.667,0.925,154.708,14.1229
6,12,1,117.667,0.935,198.542,15.999
6,12,1,117.667,0.945,215.303,16.6606
6,12,1,117.667,0.955,225.616,17.055
6,12,1,117.667,0.965,242.376,17.6771
6,12,1,117.667,0.975,264.294,18.4591
6,12,1,117.667,0.985,332.623,20.7082
6,12,0.62,108.5,0.0031,0,0
6,12,0.62,108.5,0.0093,0,0
6,12,0.62,108.5,0.0155,0,0
6,12,0.62,108.5,0.0217,0,0
6,12,0.62,108.5,0.0279,0,0
6,12,0.62,108.5,0.0341,0,0
6,12,0.62,108.5,0.0403,0,0
6,12,0.62,108.5,0.0465,0,0
6,12,0.62,108.5,0.0527,0,0
6,12,0.62,108.5,0.0589,0,0
6,12,0.62,108.5,0.0651,0,0
6,12,0.62,108.5,0.0713,0,0
6,12,0.62,108.5,0.0775,0,0
6,12,0.62,108.5,0.0837,0,0
6,12,0.62,108.5,0.0899,0,0
6,12,0.62,108.5,0.0961,0,0
6,12,0.62,108.5,0.1023,0,0
6,12,0.62,108.5,0.1085,0,0
6,12,0.62,108.5,0.1147,0,0
6,12,0.62,108.5,0.1209,0,0
6,12,0.62,108.5,0.1271,0,0
6,12,0.62,108.5,0.1333,0,0
6,12,0.62,108.5,0.1395,0,0
6,12,0.62,108.5,0.1457,0,0
6,12,0.62,108.5,0.1519,0,0
6,12,0.62,108.5,0.1581,0,0
6,12,0.62,108.5,0.1643,0,0
6,12,0.62,108.5,0.1705,0,0
6,12,0.62,108.5,0.1767,0,0
6,12,0.62,108.5,0.1829,0,0
6,12,0.62,108.5,0.1891,1.6841,1.6841
6,12,0.62,108.5,0.1953,1.6841,1.6841
6,12,0.62,108.5,0.2015,3.3682,2.38168
6,12,0.62,108.5,0.2077,16.841,5.3256
6,12,0.62,108.5,0.2139,10.1046,4.12519
6,12,0.62,108.5,0.2201,18.5251,5.58553
6,12,0.62,108.5,0.2263,30.3138,7.14504
6,12,0.62,108.5,0.2325,50.5231,9.22421
6,12,0.62,108.5,0.2387,62.3118,10.244
6,12,0.62,108.5,0.2449,72.4164,11.0434
6,12,0.62,108.5,0.2511,87.5733,12.1442
6,12,0.62,108.5,0.2573,119.571,14.1905
6,12,0.62,108.5,0.2635,134.728,15.0631
6,12,0.62,108.5,0.2697,180.199,17.4205
6,12,0.62,108.5,0.2759,161.674,16.5008
6,12,0.62,108.5,0.2821,200.408,18.3714
6,12,0.62,108.5,0.2883,208.829,18.7534
6,12,0.62,108.5,0.2945,227.354,19.5675
6,12,0.62,108.5,0.3007,266.088,21.1688
6,12,0.62,108.5,0.3069,230.722,19.7119
6,12,0.62,108.5,0.3131,240.827,20.1389
6,12,0.62,108.5,0.3193,242.511,20.2092
6,12,0.62,108.5,0.3255,229.038,19.6398
6,12,0.62,108.5,0.3317,266.088,21.1688
6,12,0.62,108.5,0.3379,222.301,19.3489
6,12,0.62,108.5,0.3441,223.986,19.422
6,12,0.62,108.5,0.3503,175.147,17.1745
6,12,0.62,108.5,0.3565,240.827,20.1389
6,12,0.62,108.5,0.3627,203.776,18.5251
6,12,0.62,108.5,0.3689,220.617,19.2754
6,12,0.62,108.5,0.3751,165.042,16.6718
6,12,0.62,108.5,0.3813,205.46,18.6015
6,12,0.62,108.5,0.3875,181.883,17.5017
6,12,0.62,108.5,0.3937,229.038,19.6398
6,12,0.62,108.5,0.3999,197.04,18.2163
6,12,0.62,108.5,0.4061,213.881,18.9789
6,12,0.62,108.5,0.4123,225.67,19.4949
6,12,0.62,108.5,0.4185,250.931,20.5571
6,12,0.62,108.5,0.4247,276.193,21.567
6,12,0.62,108.5,0.4309,311.559,22.9063
6,12,0.62,108.5,0.4371,323.348,23.3356
6,12,0.62,108.5,0.4433,357.03,24.5209
6,12,0.62,108.5,0.4495,387.343,25.5407
6,12,0.62,108.5,0.4557,397.448,25.8717
6,12,0.62,108.5,0.4619,422.71,26.6812
6,12,0.62,108.5,0.4681,478.285,28.381
6,12,0.62,108.5,0.4743,449.655,27.5185
6,12,0.62,108.5,0.4805,485.021,28.5802
6,12,0.62,108.5,0.4867,461.444,27.8768
6,12,0.62,108.5,0.4929,463.128,27.9277
6,12,0.62,108.5,0.4991,481.653,28.4807
6,12,0.62,108.5,0.5053,498.494,28.9744
6,12,0.62,108.5,0.5115,447.971,27.4669
6,12,0.62,108.5,0.5177,461.444,27.8768
6,12,0.62,108.5,0.5239,532.176,29.9373
6,12,0.62,108.5,0.5301,476.601,28.331
6,12,0.62,108.5,0.5363,437.867,27.1553
6,12,0.62,108.5,0.5425,432.814,26.9982
6,12,0.62,108.5,0.5487,436.182,27.1031
6,12,0.62,108.5,0.5549,392.396,25.7067
6,12,0.62,108.5,0.5611,400.816,25.9811
6,12,0.62,108.5,0.5673,363.766,24.7511
6,12,0.62,108.5,0.5735,314.927,23.0297
6,12,0.62,108.5,0.5797,304.822,22.6573
6,12,0.62,108.5,0.5859,362.082,24.6938
6,12,0.62,108.5,0.5921,333.452,23.6974
6,12,0.62,108.5,0.5983,309.875,22.8443
6,12,0.62,108.5,0.6045,318.295,23.1526
6,12,0.62,108.5,0.6107,10.1046,4.12519
6,12,0.68,61,0.0034,0,0
6,12,0.68,61,0.0102,0,0
6,12,0.68,61,0.017,0,0
6,12,0.68,61,0.0238,0,0
6,12,0.68,61,0.0306,0,0
6,12,0.68,61,0.0374,0,0
6,12,0.68,61,0.0442,0,0
6,12,0.68,61,0.051,0,0
6,12,0.68,61,0.0578,0,0
6,12,0.68,61,0.0646,0,0
6,12,0.68,61,0.0714,0,0
6,12,0.68,61,0.0782,0,0
6,12,0.68,61,0.085,0,0
6,12,0.68,61,0.0918,0,0
6,12,0.68,61,0.0986,15.3737,5.12456
6,12,0.68,61,0.1054,40.9965,8.36837
6,12,0.68,61,0.1122,153.737,16.2053
6,12,0.68,61,0.119,244.271,20.4269
6,12,0.68,61,0.1258,327.972,23.6693
6,12,0.68,61,0.1326,452.669,27.8073
6,12,0.68,61,0.1394,589.324,31.7282
6,12,0.68,61,0.1462,869.467,38.5384
6,12,0.68,61,0.153,874.591,38.6518
6,12,0.68,61,0.1598,1088.11,43.1127
6,12,0.68,61,0.1666,1368.26,48.345
6,12,0.68,61,0.1734,1395.59,48.8255
6,12,0.68,61,0.1802,1667.19,53.3654
6,12,0.68,61,0.187,1750.89,54.6886
6,12,0.68,61,0.1938,1819.22,55.7455
6,12,0.68,61,0.2006,1933.67,57.4723
6,12,0.68,61,0.2074,2001.99,58.4789
6,12,0.68,61,0.2142,1902.92,57.0135
6,12,0.68,61,0.221,1841.42,56.0847
6,12,0.68,61,0.2278,1757.72,54.7953
6,12,0.68,61,0.2346,1614.24,52.5111
6,12,0.68,61,0.2414,1605.7,52.372
6,12,0.68,61,0.2482,1351.18,48.0423
6,12,0.68,61,0.255,1383.63,48.6158
6,12,0.68,61,0.2618,1332.39,47.707
6,12,0.68,61,0.2686,1202.56,45.3233
6,12,0.68,61,0.2754,1147.9,44.2813
6,12,0.68,61,0.2822,1101.78,43.3826
6,12,0.68,61,0.289,1067.62,42.7047
6,12,0.68,61,0.2958,982.207,40.9609
6,12,0.68,61,0.3026,893.381,39.0648
6,12,0.68,61,0.3094,884.841,38.8777
6,12,0.68,61,0.3162,792.598,36.7955
6,12,0.68,61,0.323,920.712,39.6579
6,12,0.68,61,0.3298,859.218,38.3106
6,12,0.68,61,0.3366,867.759,38.5006
6,12,0.68,61,0.3434,809.68,37.1898
6,12,0.68,61,0.3502,790.89,36.7558
6,12,0.68,61,0.357,883.132,38.8401
6,12,0.68,61,0.3638,946.335,40.2059
6,12,0.68,61,0.3706,1009.54,41.5269
6,12,0.68,61,0.3774,1071.03,42.7729
6,12,0.68,61,0.3842,1093.24,43.2141
6,12,0.68,61,0.391,1219.65,45.6441
6,12,0.68,61,0.3978,1383.63,48.6158
6,12,0.68,61,0.4046,1455.37,49.8603
6,12,0.68,61,0.4114,1392.17,48.7657
6,12,0.68,61,0.4182,1467.33,50.0647
6,12,0.68,61,0.425,1580.07,51.9525
6,12,0.68,61,0.4318,1544.2,51.3593
6,12,0.68,61,0.4386,1515.16,50.8741
6,12,0.68,61,0.4454,1528.83,51.103
6,12,0.68,61,0.4522,1651.82,53.1188
6,12,0.68,61,0.459,1542.49,51.3309
6,12,0.68,61,0.4658,1602.28,52.3163
6,12,0.68,61,0.4726,1528.83,51.103
6,12,0.68,61,0.4794,1513.45,50.8455
6,12,0.68,61,0.4862,1557.87,51.5861
6,12,0.68,61,0.493,1515.16,50.8741
6,12,0.68,61,0.4998,1409.25,49.0639
6,12,0.68,61,0.5066,1322.14,47.5232
6,12,0.68,61,0.5134,1323.84,47.5539
6,12,0.68,61,0.5202,1313.6,47.3695
6,12,0.68,61,0.527,1214.52,45.5481
6,12,0.68,61,0.5338,1139.36,44.1162
6,12,0.68,61,0.5406,1101.78,43.3826
6,12,0.68,61,0.5474,1062.49,42.602
6,12,0.68,61,0.5542,1077.87,42.9092
6,12,0.68,61,0.561,1018.08,41.7021
6,12,0.68,61,0.5678,884.841,38.8777
6,12,0.68,61,0.5746,954.876,40.387
6,12,0.68,61,0.5814,920.712,39.6579
6,12,0.68,61,0.5882,862.634,38.3867
6,12,0.68,61,0.595,862.634,38.3867
6,12,0.68,61,0.6018,843.844,37.9663
6,12,0.68,61,0.6086,848.969,38.0814
6,12,0.68,61,0.6154,758.435,35.9937
6,12,0.68,61,0.6222,837.011,37.8123
6,12,0.68,61,0.629,785.766,36.6365
6,12,0.68,61,0.6358,792.598,36.7955
6,12,0.68,61,0.6426,855.801,38.2344
6,12,0.68,61,0.6494,623.488,32.6349
6,12,0.68,61,0.6562,0,0
6,12,0.68,61,0.663,0,0
6,12,0.68,61,0.6698,0,0
6,12,3.595,55.3333,0.017975,0,0
6,12,3.595,55.3333,0.053925,0,0
6,12,3.595,55.3333,0.089875,0,0
6,12,3.595,55.3333,0.125825,0,0
6,12,3.595,55.3333,0.161775,0,0
6,12,3.595,55.3333,0.197725,0,0
6,12,3.595,55.3333,0.233675,0,0
6,12,3.595,55.3333,0.269625,0,0
6,12,3.595,55.3333,0.305575,0,0
6,12,3.595,55.3333,0.341525,0,0
6,12,3.595,55.3333,0.377475,0,0
6,12,3.595,55.3333,0.413425,0,0
6,12,3.595,55.3333,0.449375,0,0
6,12,3.595,55.3333,0.485325,0,0
6,12,3.595,55.3333,0.521275,0,0
6,12,3.595,55.3333,0.557225,0,0
6,12,3.595,55.3333,0.593175,0,0
6,12,3.595,55.3333,0.629125,0,0
6,12,3.595,55.3333,0.665075,0,0
6,12,3.595,55.3333,0.701025,0,0
6,12,3.595,55.3333,0.736975,0,0
6,12,3.595,55.3333,0.772925,0,0
6,12,3.595,55.3333,0.808875,0,0
6,12,3.595,55.3333,0.844825,0,0
6,12,3.595,55.3333,0.880775,0,0
6,12,3.595,55.3333,0.916725,0,0
6,12,3.595,55.3333,0.952675,0,0
6,12,3.595,55.3333,0.988625,0,0
6,12,3.595,55.3333,1.02458,0,0
6,12,3.595,55.3333,1.06053,0,0
6,12,3.595,55.3333,1.09648,0,0
6,12,3.595,55.3333,1.13243,0,0
6,12,3.595,55.3333,1.16838,0,0
6,12,3.595,55.3333,1.20433,0,0
6,12,3.595,55.3333,1.24028,0,0
6,12,3.595,55.3333,1.27623,0,0
6,12,3.595,55.3333,1.31218,0,0
6,12,3.595,55.3333,1.34813,0,0
6,12,3.595,55.3333,1.38408,0,0
6,12,3.595,55.3333,1.42003,0,0
6,12,3.595,55.3333,1.45598,0,0
6,12,3.595,55.3333,1.49193,0,0
6,12,3.595,55.3333,1.52788,0,0
6,12,3.595,55.3333,1.56383,0,0
6,12,3.595,55.3333,1.59978,0,0
6,12,3.595,55.3333,1.63573,0,0
6,12,3.595,55.3333,1.67168,0,0
6,12,3.595,55.3333,1.70763,0,0
6,12,3.595,55.3333,1.74358,0,0
6,12,3.595,55.3333,1.77953,0,0
6,12,3.595,55.3333,1.81548,0,0
6,12,3.595,55.3333,1.85143,0,0
6,12,3.595,55.3333,1.88738,0,0
6,12,3.595,55.3333,1.92333,0,0
6,12,3.595,55.3333,1.95928,0,0
6,12,3.595,55.3333,1.99523,0,0
6,12,3.595,55.3333,2.03118,0,0
6,12,3.595,55.3333,2.06712,0.51397,0.51397
6,12,3.595,55.3333,2.10308,0,0
6,12,3.595,55.3333,2.13903,0,0
6,12,3.595,55.3333,2.17497,0,0
6,12,3.595,55.3333,2.21093,0,0
6,12,3.595,55.3333,2.24688,0.51397,0.51397
6,12,3.595,55.3333,2.28282,1.02794,0.726864
6,12,3.595,55.3333,2.31878,1.02794,0.726864
6,12,3.595,55.3333,2.35473,1.02794,0.726864
6,12,3.595,55.3333,2.39067,2.56985,1.14927
6,12,3.595,55.3333,2.42663,5.65367,1.70465
6,12,3.595,55.3333,2.46258,5.65367,1.70465
6,12,3.595,55.3333,2.49852,5.65367,1.70465
6,12,3.595,55.3333,2.53448,5.65367,1.70465
6,12,3.595,55.3333,2.57043,12.3353,2.51793
6,12,3.595,55.3333,2.60637,10.2794,2.29854
6,12,3.595,55.3333,2.64233,11.3073,2.41073
6,12,3.595,55.3333,2.67828,10.2794,2.29854
6,12,3.595,55.3333,2.71422,13.8772,2.67067
6,12,3.595,55.3333,2.75018,13.8772,2.67067
6,12,3.595,55.3333,2.78613,17.989,3.04069
6,12,3.595,55.3333,2.82207,11.3073,2.41073
6,12,3.595,55.3333,2.85803,20.5588,3.25063
6,12,3.595,55.3333,2.89398,24.1566,3.5236
6,12,3.595,55.3333,2.92992,18.5029,3.08382
6,12,3.595,55.3333,2.96588,25.6985,3.63432
6,12,3.595,55.3333,3.00183,27.2404,3.74176
6,12,3.595,55.3333,3.03777,37.5198,4.39136
6,12,3.595,55.3333,3.07373,32.8941,4.11176
6,12,3.595,55.3333,3.10968,38.5478,4.45111
6,12,3.595,55.3333,3.14562,47.2853,4.92983
6,12,3.595,55.3333,3.18158,51.911,5.16534
6,12,3.595,55.3333,3.21753,49.8551,5.06202
6,12,3.595,55.3333,3.25347,54.4808,5.29165
6,12,3.595,55.3333,3.28943,58.5926,5.4877
6,12,3.595,55.3333,3.32538,60.6485,5.58315
6,12,3.595,55.3333,3.36132,59.6206,5.53563
6,12,3.595,55.3333,3.39728,71.4419,6.05962
6,12,3.595,55.3333,3.43323,68.358,5.92739
6,12,3.595,55.3333,3.46917,73.4977,6.14619
6,12,3.595,55.3333,3.50513,74.0117,6.16764
6,12,3.595,55.3333,3.54108,60.1345,5.55944
6,12,0.4,76.6667,0.002,0,0
6,12,0.4,76.6667,0.006,0,0
6,12,0.4,76.6667,0.01,0,0
6,12,0.4,76.6667,0.014,0,0
6,12,0.4,76.6667,0.018,0,0
6,12,0.4,76.6667,0.022,0,0
6,12,0.4,76.6667,0.026,0,0
6,12,0.4,76.6667,0.03,2.15808,2.15808
6,12,0.4,76.6667,0.034,0,0
6,12,0.4,76.6667,0.038,2.15808,2.15808
6,12,0.4,76.6667,0.042,0,0
6,12,0.4,76.6667,0.046,0,0
6,12,0.4,76.6667,0.05,53.952,10.7904
6,12,0.4,76.6667,0.054,353.925,27.6369
6,12,0.4,76.6667,0.058,746.695,40.1426
6,12,0.4,76.6667,0.062,1066.09,47.9657
6,12,0.4,76.6667,0.066,1495.55,56.8112
6,12,0.4,76.6667,0.07,1862.42,63.3976
6,12,0.4,76.6667,0.074,2147.29,68.0736
6,12,0.4,76.6667,0.078,2576.75,74.5709
6,12,0.4,76.6667,0.082,3170.22,82.7138
6,12,0.4,76.6667,0.086,3463.72,86.4579
6,12,0.4,76.6667,0.09,4009.71,93.023
6,12,0.4,76.6667,0.094,4380.9,97.2334
6,12,0.4,76.6667,0.098,4605.34,99.693
6,12,0.4,76.6667,0.102,5095.22,104.861
6,12,0.4,76.6667,0.106,5500.94,108.956
6,12,0.4,76.6667,0.11,5729.7,111.199
6,12,0.4,76.6667,0.114,5824.65,112.116
6,12,0.4,76.6667,0.118,5964.93,113.458
6,12,0.4,76.6667,0.122,5822.5,112.096
6,12,0.4,76.6667,0.126,5652.01,110.442
6,12,0.4,76.6667,0.13,5356.35,107.515
6,12,0.4,76.6667,0.134,5282.98,106.776
6,12,0.4,76.6667,0.138,4842.73,102.23
6,12,0.4,76.6667,0.142,4693.82,100.646
6,12,0.4,76.6667,0.146,4415.43,97.6158
6,12,0.4,76.6667,0.15,4478.01,98.3052
6,12,0.4,76.6667,0.154,3992.45,92.8225
6,12,0.4,76.6667,0.158,3862.96,91.3048
6,12,0.4,76.6667,0.162,3319.12,84.6341
6,12,0.4,76.6667,0.166,3172.38,82.742
6,12,0.4,76.6667,0.17,2941.46,79.6737
6,12,0.4,76.6667,0.174,2535.74,73.9752
6,12,0.4,76.6667,0.178,2328.57,70.8889
6,12,0.4,76.6667,0.182,2203.4,68.9573
6,12,0.4,76.6667,0.186,1940.11,64.7064
6,12,0.4,76.6667,0.19,1495.55,56.8112
6,12,0.4,76.6667,0.194,1461.02,56.1515
6,12,0.4,76.6667,0.198,1292.69,52.8178
6,12,0.4,76.6667,0.202,1150.26,49.8231
6,12,0.4,76.6667,0.206,1029.4,47.1331
6,12,0.4,76.6667,0.21,798.489,41.5115
6,12,0.4,76.6667,0.214,735.905,39.8515
6,12,0.4,76.6667,0.218,653.898,37.5654
6,12,0.4,76.6667,0.222,543.836,34.2584
6,12,0.4,76.6667,0.226,511.465,33.2232
6,12,0.4,76.6667,0.23,451.038,31.199
6,12,0.4,76.6667,0.234,418.667,30.0586
6,12,0.4,76.6667,0.238,448.88,31.1243
6,12,0.4,76.6667,0.242,435.932,30.6721
6,12,0.4,76.6667,0.246,461.829,31.57
6,12,0.4,76.6667,0.25,479.093,32.1546
6,12,0.4,76.6667,0.254,520.097,33.5024
6,12,0.4,76.6667,0.258,528.729,33.7793
6,12,0.4,76.6667,0.262,517.939,33.4328
6,12,0.4,76.6667,0.266,606.42,36.176
6,12,0.4,76.6667,0.27,643.107,37.2542
6,12,0.4,76.6667,0.274,638.791,37.129
6,12,0.4,76.6667,0.278,638.791,37.129
6,12,0.4,76.6667,0.282,746.695,40.1426
6,12,0.4,76.6667,0.286,815.754,41.9578
6,12,0.4,76.6667,0.29,874.022,43.4305
6,12,0.4,76.6667,0.294,934.448,44.9067
6,12,0.4,76.6667,0.298,962.503,45.5758
6,12,0.4,76.6667,0.302,1087.67,48.4487
6,12,0.4,76.6667,0.306,1217.16,51.2515
6,12,0.4,76.6667,0.31,1249.53,51.9286
6,12,0.4,76.6667,0.314,1376.85,54.5102
6,12,0.4,76.6667,0.318,1547.34,57.7866
6,12,0.4,76.6667,0.322,1674.67,60.1171
6,12,0.4,76.6667,0.326,1914.22,64.2731
6,12,0.4,76.6667,0.33,2091.18,67.1783
6,12,0.4,76.6667,0.334,2365.25,71.4451
6,12,0.4,76.6667,0.338,2619.91,75.1929
6,12,0.4,76.6667,0.342,2613.43,75.0999
6,12,0.4,76.6667,0.346,2939.3,79.6445
6,12,0.4,76.6667,0.35,3226.33,83.4426
6,12,0.4,76.6667,0.354,3416.24,85.8633
6,12,0.4,76.6667,0.358,3714.05,89.5278
6,12,0.4,76.6667,0.362,4083.08,93.8702
6,12,0.4,76.6667,0.366,3562.99,87.6881
6,12,0.4,76.6667,0.37,110.062,15.4118
6,12,0.4,76.6667,0.374,0,0
6,12,0.4,76.6667,0.378,0,0
6,12,0.4,76.6667,0.382,0,0
6,12,0.4,76.6667,0.386,0,0
6,12,0.4,76.6667,0.39,0,0
6,12,0.4,76.6667,0.394,0,0
6,12,0.16,136,0.0008,36.5535,11.0213
6,12,0.16,136,0.0024,56.4918,13.7013
6,12,0.16,136,0.004,46.5227,12.4337
6,12,0.16,136,0.0056,63.1379,14.4848
6,12,0.16,136,0.0072,43.1996,11.9814
6,12,0.16,136,0.0088,86.3992,16.9443
6,12,0.16,136,0.0104,96.3684,17.8952
6,12,0.16,136,0.012,69.784,15.2281
6,12,0.16,136,0.0136,99.6914,18.2011
6,12,0.16,136,0.0152,99.6914,18.2011
6,12,0.16,136,0.0168,116.307,19.6594
6,12,0.16,136,0.0184,99.6914,18.2011
6,12,0.16,136,0.02,93.0453,17.5839
6,12,0.16,136,0.0216,129.599,20.7524
6,12,0.16,136,0.0232,106.338,18.798
6,12,0.16,136,0.0248,132.922,21.0168
6,12,0.16,136,0.0264,132.922,21.0168
6,12,0.16,136,0.028,269.167,29.9074
6,12,0.16,136,0.0296,438.642,38.1789
6,12,0.16,136,0.0312,837.408,52.7517
6,12,0.16,136,0.0328,1339.19,66.7097
6,12,0.16,136,0.0344,1674.82,74.6022
6,12,0.16,136,0.036,2449.09,90.2132
6,12,0.16,136,0.0376,3120.34,101.828
6,12,0.16,136,0.0392,3927.84,114.247
6,12,0.16,136,0.0408,4522.67,122.593
6,12,0.16,136,0.0424,5326.84,133.046
6,12,0.16,136,0.044,6014.72,141.376
6,12,0.16,136,0.0456,6875.38,151.153
6,12,0.16,136,0.0472,7613.1,159.056
6,12,0.16,136,0.0488,8051.74,163.574
6,12,0.16,136,0.0504,8948.97,172.447
6,12,0.16,136,0.052,9530.5,177.962
6,12,0.16,136,0.0536,9932.59,181.677
6,12,0.16,136,0.0552,10417.8,186.061
6,12,0.16,136,0.0568,10620.5,187.862
6,12,0.16,136,0.0584,10720.2,188.742
6,12,0.16,136,0.06,10826.5,189.676
6,12,0.16,136,0.0616,10341.3,185.377
6,12,0.16,136,0.0632,10235,184.422
6,12,0.16,136,0.0648,10264.9,184.691
6,12,0.16,136,0.0664,9942.56,181.768
6,12,0.16,136,0.068,9872.77,181.129
6,12,0.16,136,0.0696,9912.65,181.494
6,12,0.16,136,0.0712,9676.71,179.321
6,12,0.16,136,0.0728,9483.98,177.527
6,12,0.16,136,0.0744,8905.77,172.03
6,12,0.16,136,0.076,8726.32,170.288
6,12,0.16,136,0.0776,8905.77,172.03
6,12,0.16,136,0.0792,8616.66,169.215
6,12,0.16,136,0.0808,8497.03,168.036
6,12,0.16,136,0.0824,7905.53,162.082
6,12,0.16,136,0.084,7905.53,162.082
6,12,0.16,136,0.0856,7460.24,157.451
6,12,0.16,136,0.0872,7506.76,157.941
6,12,0.16,136,0.0888,7004.98,152.571
6,12,0.16,136,0.0904,6802.28,150.347
6,12,0.16,136,0.092,6320.44,144.924
6,12,0.16,136,0.0936,6031.33,141.571
6,12,0.16,136,0.0952,6014.72,141.376
6,12,0.16,136,0.0968,5715.64,137.816
6,12,0.16,136,0.0984,5659.15,137.134
6,12,0.16,136,0.1,5433.18,134.368
6,12,0.16,136,0.1016,5047.71,129.514
6,12,0.16,136,0.1032,4781.87,126.057
6,12,0.16,136,0.1048,4349.87,120.228
6,12,0.16,136,0.1064,4160.46,117.581
6,12,0.16,136,0.108,3771.66,111.953
6,12,0.16,136,0.1096,3668.64,110.413
6,12,0.16,136,0.1112,3030.62,100.354
6,12,0.16,136,0.1128,2741.51,95.4473
6,12,0.16,136,0.1144,2432.47,89.9067
6,12,0.16,136,0.116,2183.24,85.1764
6,12,0.16,136,0.1176,1701.4,75.192
6,12,0.16,136,0.1192,1472.11,69.9421
6,12,0.16,136,0.1208,983.622,57.1719
6,12,0.16,136,0.1224,714.455,48.7254
6,12,0.16,136,0.124,93.0453,17.5839
6,12,0.16,136,0.1256,0,0
6,12,0.16,136,0.1272,0,0
6,12,0.16,136,0.1288,0,0
6,12,0.16,136,0.1304,0,0
6,12,0.16,136,0.132,0,0
6,12,0.16,136,0.1336,0,0
6,12,0.16,136,0.1352,0,0
6,12,0.16,136,0.1368,0,0
6,12,0.16,136,0.1384,0,0
6,12,0.16,136,0.14,0,0
6,12,0.16,136,0.1416,0,0
6,12,0.16,136,0.1432,0,0
6,12,0.16,136,0.1448,0,0
6,12,0.16,136,0.1464,0,0
6,12,0.16,136,0.148,0,0
6,12,0.16,136,0.1496,0,0
6,12,0.16,136,0.1512,0,0
6,12,0.16,136,0.1528,0,0
6,12,0.16,136,0.1544,0,0
6,12,0.16,136,0.156,0,0
6,12,0.16,136,0.1576,0,0
6,12,0.24,54,0.0012,121.887,19.7727
6,12,0.24,54,0.0036,147.548,21.7547
6,12,0.24,54,0.006,182.831,24.2165
6,12,0.24,54,0.0084,214.906,26.255
6,12,0.24,54,0.0108,227.736,27.0273
6,12,0.24,54,0.0132,246.982,28.1462
6,12,0.24,54,0.0156,275.85,29.7456
6,12,0.24,54,0.018,282.265,30.0895
6,12,0.24,54,0.0204,295.095,30.7658
6,12,0.24,54,0.0228,1465.85,68.5697
6,12,0.24,54,0.0252,9869.64,177.925
6,12,0.24,54,0.0276,24784.8,281.955
6,12,0.24,54,0.03,41371,364.28
6,12,0.24,54,0.0324,59221.1,435.838
6,12,0.24,54,0.0348,75884.3,493.359
6,12,0.24,54,0.0372,89166.8,534.797
6,12,0.24,54,0.0396,98362.9,561.698
6,12,0.24,54,0.042,105339,581.276
6,12,0.24,54,0.0444,108024,588.636
6,12,0.24,54,0.0468,111851,598.972
6,12,0.24,54,0.0492,115379,608.345
6,12,0.24,54,0.0516,117595,614.161
6,12,0.24,54,0.054,122009,625.58
6,12,0.24,54,0.0564,121307,623.777
6,12,0.24,54,0.0588,117076,612.802
6,12,0.24,54,0.0612,111238,597.329
6,12,0.24,54,0.0636,104512,578.988
6,12,0.24,54,0.066,98321.2,561.579
6,12,0.24,54,0.0684,91351.1,541.307
6,12,0.24,54,0.0708,85606.4,524.011
6,12,0.24,54,0.0732,79399.8,504.657
6,12,0.24,54,0.0756,72943,483.703
6,12,0.24,54,0.078,67015.4,463.633
6,12,0.24,54,0.0804,61652.4,444.695
6,12,0.24,54,0.0828,56520.3,425.784
6,12,0.24,54,0.0852,51048.2,404.648
6,12,0.24,54,0.0876,45502.4,382.036
6,12,0.24,54,0.09,42092.7,367.444
6,12,0.24,54,0.0924,36935,344.196
6,12,0.24,54,0.0948,33717.8,328.864
6,12,0.24,54,0.0972,28476.7,302.226
6,12,0.24,54,0.0996,25057.4,283.501
6,12,0.24,54,0.102,22071.2,266.072
6,12,0.24,54,0.1044,18366.5,242.717
6,12,0.24,54,0.1068,15473.2,222.781
6,12,0.24,54,0.1092,12487,200.132
6,12,0.24,54,0.1116,9843.98,177.694
6,12,0.24,54,0.114,7935.49,159.542
6,12,0.24,54,0.1164,5462.47,132.367
6,12,0.24,54,0.1188,4073.59,114.308
6,12,0.24,54,0.1212,2668.69,92.52
6,12,0.24,54,0.1236,1552.46,70.5662
6,12,0.24,54,0.126,654.341,45.813
6,12,0.24,54,0.1284,317.548,31.9148
6,12,0.24,54,0.1308,227.736,27.0273
6,12,0.24,54,0.1332,259.812,28.868
6,12,0.24,54,0.1356,189.246,24.6377
6,12,0.24,54,0.138,160.378,22.6808
6,12,0.24,54,0.1404,64.1511,14.3446
6,12,0.24,54,0.1428,35.2831,10.6383
6,12,0.24,54,0.1452,0,0
6,12,0.24,54,0.1476,0,0
6,12,0.24,54,0.15,0,0
6,12,0.24,54,0.1524,0,0
6,12,0.24,54,0.1548,0,0
6,12,0.24,54,0.1572,0,0
6,12,0.24,54,0.1596,0,0
6,12,0.24,54,0.162,0,0
6,12,0.24,54,0.1644,0,0
6,12,0.24,54,0.1668,0,0
6,12,0.24,54,0.1692,0,0
6,12,0.24,54,0.1716,0,0
6,12,0.24,54,0.174,0,0
6,12,0.24,54,0.1764,0,0
6,12,0.24,54,0.1788,0,0
6,12,0.24,54,0.1812,0,0
6,12,0.24,54,0.1836,0,0
6,12,0.24,54,0.186,0,0
